2024-03-06 19:54:38,130: root: INFO: MyStrategy : Executing the initialize lifecycle method
2024-03-06 19:54:40,415: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-06 19:54:40,416: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2024-03-06 19:54:40,417: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-06 19:54:40,418: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2024-03-06 19:54:40,419: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:40[0m
2024-03-06 19:54:40,421: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:40,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:45,738: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:54:45[0m
2024-03-06 19:54:45,740: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:54:45,742: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-06 19:54:45,742: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-06 19:54:45,743: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:45[0m
2024-03-06 19:54:45,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:45,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:48,055: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:54:48[0m
2024-03-06 19:54:48,066: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:54:48,071: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-06 19:54:48,072: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-06 19:54:48,074: root: INFO: [34mMyStrategy : The market is not currently open, skipping this trading iteration[0m
2024-03-06 19:54:48,077: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-06 19:54:48,080: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-06 19:54:48,080: root: INFO: MyStrategy : Executing the after_market_closes lifecycle method
2024-03-06 19:54:48,088: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-06 19:54:48,093: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2024-03-06 19:54:48,107: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-06 19:54:48,107: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2024-03-06 19:54:48,115: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:48[0m
2024-03-06 19:54:48,117: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:48,126: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:50,707: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:54:50[0m
2024-03-06 19:54:50,708: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:54:50,710: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-03-06 19:54:50,710: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-06 19:54:50,711: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:50[0m
2024-03-06 19:54:50,711: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:50,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:55,595: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:54:55[0m
2024-03-06 19:54:55,600: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:54:55,602: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-03-06 19:54:55,603: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-06 19:54:55,604: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:55[0m
2024-03-06 19:54:55,605: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:55,607: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:59,887: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:54:59[0m
2024-03-06 19:54:59,889: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:54:59,891: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-03-06 19:54:59,891: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-03-06 19:54:59,892: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2024-03-06 19:54:59[0m
2024-03-06 19:54:59,892: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:54:59,895: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-06 19:55:02,881: root: INFO: [34mMyStrategy : Trading iteration ended at 2024-03-06 19:55:02[0m
2024-03-06 19:55:02,883: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2024-03-06 19:55:03,258: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
